2024-02-02 21:28:32.277 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 18 is assigned to to the station 6 for the charging
2024-02-02 21:28:32.277 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:28:32.277 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 319 is assigned to to the station 7 for the charging
2024-02-02 21:28:32.278 [pool-2-thread-1] INFO  ChargingSystem - Vehicle 302 charging started.
2024-02-02 21:28:32.403 [main] INFO  ChargingSystem - Vehicle 452 is arrived.
2024-02-02 21:28:32.403 [main] INFO  ChargingSystem - Vehicle 452 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:32.810 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:32.810 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 232 is assigned to to the station 1 for the charging
2024-02-02 21:28:32.810 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:32.810 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 499 is assigned to to the station 2 for the charging
2024-02-02 21:28:32.810 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:32.811 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 176 is assigned to to the station 3 for the charging
2024-02-02 21:28:32.811 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:32.811 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 295 is assigned to to the station 4 for the charging
2024-02-02 21:28:32.812 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:28:32.812 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 446 is assigned to to the station 5 for the charging
2024-02-02 21:28:32.812 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:28:32.812 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 452 is assigned to to the station 6 for the charging
2024-02-02 21:28:32.812 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:28:32.813 [pool-2-thread-2] INFO  ChargingSystem - Vehicle 143 charging started.
2024-02-02 21:28:32.994 [main] INFO  ChargingSystem - Vehicle 483 is arrived.
2024-02-02 21:28:32.994 [main] INFO  ChargingSystem - Vehicle 483 is assigned to station with ID:7.
2024-02-02 21:28:33.512 [main] INFO  ChargingSystem - Vehicle 264 is arrived.
2024-02-02 21:28:33.512 [main] INFO  ChargingSystem - Vehicle 264 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:34.463 [main] INFO  ChargingSystem - Vehicle 358 is arrived.
2024-02-02 21:28:34.463 [main] INFO  ChargingSystem - Vehicle 358 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:34.482 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:34.482 [pool-2-thread-3] INFO  ChargingSystem - Vehicle id : 264 is assigned to to the station 1 for the charging
2024-02-02 21:28:34.482 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:34.483 [pool-2-thread-3] INFO  ChargingSystem - Vehicle id : 358 is assigned to to the station 2 for the charging
2024-02-02 21:28:34.483 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:34.483 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:34.483 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:28:34.484 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:28:34.484 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:28:34.484 [pool-2-thread-3] INFO  ChargingSystem - Vehicle 356 charging started.
2024-02-02 21:28:34.538 [main] INFO  ChargingSystem - Vehicle 396 is arrived.
2024-02-02 21:28:34.538 [main] INFO  ChargingSystem - Vehicle 396 is assigned to station with ID:3.
2024-02-02 21:28:35.490 [main] INFO  ChargingSystem - Vehicle 92 is arrived.
2024-02-02 21:28:35.490 [main] INFO  ChargingSystem - Vehicle 92 is assigned to station with ID:4.
2024-02-02 21:28:35.649 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:35.649 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:35.649 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:35.649 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:35.649 [pool-2-thread-4] INFO  ChargingSystem - Vehicle 150 charging started.
2024-02-02 21:28:36.191 [pool-2-thread-5] INFO  ChargingSystem - Vehicle 106 charging started.
2024-02-02 21:28:36.728 [main] INFO  ChargingSystem - Vehicle 199 is arrived.
2024-02-02 21:28:36.728 [main] INFO  ChargingSystem - Vehicle 199 is assigned to station with ID:1.
2024-02-02 21:28:37.710 [pool-2-thread-6] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:37.710 [pool-2-thread-6] INFO  ChargingSystem - Vehicle 18 charging started.
2024-02-02 21:28:37.862 [main] INFO  ChargingSystem - Vehicle 53 is arrived.
2024-02-02 21:28:37.862 [main] INFO  ChargingSystem - Vehicle 53 is assigned to station with ID:1.
2024-02-02 21:28:37.892 [pool-2-thread-7] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:37.892 [pool-2-thread-7] INFO  ChargingSystem - Vehicle 319 charging started.
2024-02-02 21:28:38.539 [main] INFO  ChargingSystem - Vehicle 346 is arrived.
2024-02-02 21:28:38.539 [main] INFO  ChargingSystem - Vehicle 346 is assigned to station with ID:1.
2024-02-02 21:28:39.663 [main] INFO  ChargingSystem - Vehicle 177 is arrived.
2024-02-02 21:28:39.663 [main] INFO  ChargingSystem - Vehicle 177 is assigned to station with ID:2.
2024-02-02 21:28:40.187 [main] INFO  ChargingSystem - Vehicle 441 is arrived.
2024-02-02 21:28:40.187 [main] INFO  ChargingSystem - Vehicle 441 is assigned to station with ID:3.
2024-02-02 21:28:40.577 [main] INFO  ChargingSystem - Vehicle 71 is arrived.
2024-02-02 21:28:40.577 [main] INFO  ChargingSystem - Vehicle 71 is assigned to station with ID:4.
2024-02-02 21:28:41.024 [main] INFO  ChargingSystem - Vehicle 49 is arrived.
2024-02-02 21:28:41.024 [main] INFO  ChargingSystem - Vehicle 49 is assigned to station with ID:5.
2024-02-02 21:28:42.877 [main] INFO  ChargingSystem - Vehicle 398 is arrived.
2024-02-02 21:28:42.877 [main] INFO  ChargingSystem - Vehicle 398 is assigned to station with ID:6.
2024-02-02 21:28:43.205 [main] INFO  ChargingSystem - Vehicle 284 is arrived.
2024-02-02 21:28:43.206 [main] INFO  ChargingSystem - Vehicle 284 is assigned to station with ID:7.
2024-02-02 21:28:43.545 [main] INFO  ChargingSystem - Vehicle 333 is arrived.
2024-02-02 21:28:43.545 [main] INFO  ChargingSystem - Vehicle 333 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:44.173 [main] INFO  ChargingSystem - Vehicle 191 is arrived.
2024-02-02 21:28:44.173 [main] INFO  ChargingSystem - Vehicle 191 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:44.819 [main] INFO  ChargingSystem - Vehicle 77 is arrived.
2024-02-02 21:28:44.819 [main] INFO  ChargingSystem - Vehicle 77 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:46.218 [main] INFO  ChargingSystem - Vehicle 122 is arrived.
2024-02-02 21:28:46.218 [main] INFO  ChargingSystem - Vehicle 122 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:47.984 [main] INFO  ChargingSystem - Vehicle 499 is arrived.
2024-02-02 21:28:47.984 [main] INFO  ChargingSystem - Vehicle 499 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:49.614 [main] INFO  ChargingSystem - Vehicle 351 is arrived.
2024-02-02 21:28:49.614 [main] INFO  ChargingSystem - Vehicle 351 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:50.005 [main] INFO  ChargingSystem - Vehicle 215 is arrived.
2024-02-02 21:28:50.005 [main] INFO  ChargingSystem - Vehicle 215 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:50.067 [main] INFO  ChargingSystem - Vehicle 133 is arrived.
2024-02-02 21:28:50.067 [main] INFO  ChargingSystem - Vehicle 133 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:50.287 [main] INFO  ChargingSystem - Vehicle 429 is arrived.
2024-02-02 21:28:50.287 [main] INFO  ChargingSystem - Vehicle 429 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:50.336 [main] INFO  ChargingSystem - Vehicle 308 is arrived.
2024-02-02 21:28:50.336 [main] INFO  ChargingSystem - Vehicle 308 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:51.753 [main] INFO  ChargingSystem - Vehicle 182 is arrived.
2024-02-02 21:28:51.753 [main] INFO  ChargingSystem - Vehicle 182 is getting into queue becuase all stations are occupied.
2024-02-02 21:28:52.278 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:52.278 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 333 is assigned to to the station 1 for the charging
2024-02-02 21:28:52.278 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:52.279 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 191 is assigned to to the station 2 for the charging
2024-02-02 21:28:52.279 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:52.280 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 77 is assigned to to the station 3 for the charging
2024-02-02 21:28:52.280 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:52.280 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 122 is assigned to to the station 4 for the charging
2024-02-02 21:28:52.281 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:28:52.281 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 499 is assigned to to the station 5 for the charging
2024-02-02 21:28:52.281 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:28:52.281 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 351 is assigned to to the station 6 for the charging
2024-02-02 21:28:52.282 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:28:52.282 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 215 is assigned to to the station 7 for the charging
2024-02-02 21:28:52.282 [pool-2-thread-1] INFO  ChargingSystem - Vehicle 232 charging started.
2024-02-02 21:28:52.814 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:52.814 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 133 is assigned to to the station 1 for the charging
2024-02-02 21:28:52.814 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:52.814 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 429 is assigned to to the station 2 for the charging
2024-02-02 21:28:52.814 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 308 is assigned to to the station 3 for the charging
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Vehicle id : 182 is assigned to to the station 4 for the charging
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:28:52.815 [pool-2-thread-2] INFO  ChargingSystem - Vehicle 499 charging started.
2024-02-02 21:28:53.536 [main] INFO  ChargingSystem - Vehicle 36 is arrived.
2024-02-02 21:28:53.549 [main] INFO  ChargingSystem - Vehicle 36 is assigned to station with ID:5.
2024-02-02 21:28:53.638 [main] INFO  ChargingSystem - Vehicle 399 is arrived.
2024-02-02 21:28:53.638 [main] INFO  ChargingSystem - Vehicle 399 is assigned to station with ID:6.
2024-02-02 21:28:54.486 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:54.486 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:54.486 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:28:54.486 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:28:54.487 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:28:54.487 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:28:54.487 [pool-2-thread-3] INFO  ChargingSystem - Vehicle 176 charging started.
2024-02-02 21:28:54.550 [main] INFO  ChargingSystem - Vehicle 278 is arrived.
2024-02-02 21:28:54.550 [main] INFO  ChargingSystem - Vehicle 278 is assigned to station with ID:1.
